District,Block,CultLand,CropCultLand,CropTillageDepth,CropEstMethod,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_hand_rent,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,CropTillageDateYear,CropTillageDateDayOfYearSin,CropTillageDateDayOfYearCos,RcNursEstDateYear,RcNursEstDateDayOfYearSin,RcNursEstDateDayOfYearCos,SeedingSowingTransplantingYear,SeedingSowingTransplantingDayOfYearSin,SeedingSowingTransplantingDayOfYearCos,Harv_dateYear,Harv_dateDayOfYearSin,Harv_dateDayOfYearCos,Threshing_dateYear,Threshing_dateDayOfYearSin,Threshing_dateDayOfYearCos,Yield
Jamui,Khaira,5.0,4.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,600.0,3.0,,,,3.0,8.0,,Broadcasting,8.0,30.0,8.0,70.0,Broadcasting,hand,1200.0,machine,30.0,10.0,plowed_in_soil,0.1875,False,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,0.1116590071216951,-0.9955213724144752,2022.0,0.025818440227133,-0.99907411510223,2022.0,-0.3777079652039646,-0.92592477719385,2022.0,-0.5234156073655503,0.6118864012687242,2022.0,-0.661634618242279,0.6118864012687242,600.0
Gaya,Gurua,10.0,10.0,4.0,Manual_PuddledRandom,3.0,1.0,Boring,Electric,150.0,2.0,,,Broadcasting,3.0,,,Broadcasting,10.0,35.0,10.0,60.0,Broadcasting,hand,400.0,hand,30.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.0945367498171991,-0.9955213724144752,2022.0,-0.1287481774525806,-0.993746580436178,2022.0,-0.4711595076738639,-0.8820480249558535,2022.0,-0.8406184056344783,0.6387494220515268,2022.0,-0.8013610881746769,0.8695893893466109,160.0
Vaishali,Mahua,10.0,10.0,4.0,Manual_PuddledRandom,4.0,4.0,Boring,Electric,90.0,2.0,3.0,,SoilApplied,3.0,4.0,,Broadcasting,4.0,30.0,9.0,60.0,Broadcasting,hand,250.0,machine,25.0,10.0,plowed_in_soil,0.18181818181818,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.4250003399695539,-0.9051931898913976,2022.0,-0.008606996888688,-0.9999629591162656,2022.0,-0.2135209154397959,-0.8565509959010037,2022.0,-0.7694148268839381,0.6387494220515268,2022.0,-0.780295851070776,0.4366512319560638,400.0
Nalanda,Rajgir,20.0,20.0,5.0,Manual_PuddledRandom,3.0,2.0,Boring,Electric,150.0,2.0,1.0,,Broadcasting,2.0,,,Broadcasting,10.0,25.0,,,Broadcasting,hand,100.0,machine,25.0,10.0,plowed_in_soil,0.625,True,False,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,,,,,,False,False,False,True,2022.0,-0.4250003399695539,-0.9383773917408642,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.4093559588156211,-0.9383773917408642,2022.0,-0.8311706263658079,0.7146733860429608,2022.0,-0.0859647987374483,0.9994074007397048,400.0
Nalanda,Rajgir,30.0,30.0,5.0,Manual_PuddledRandom,2.0,7.0,Boring,Electric,200.0,2.0,1.0,,Broadcasting,3.0,10.0,,Broadcasting,10.0,30.0,10.0,60.0,Broadcasting,machine,,machine,26.0,10.0,plowed_in_soil,0.3703703703703,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.2967128192734901,-0.9837092937736098,2022.0,0.1797665857255624,-0.986657932891657,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,-0.780295851070776,0.6648553979642867,2022.0,-0.8758917051442433,0.749826401204568,900.0
Nalanda,Rajgir,42.0,42.0,4.0,Manual_PuddledRandom,2.0,5.0,Canal,,,,,,,2.0,8.0,8.0,Broadcasting,8.0,22.0,,,Broadcasting,hand,100.0,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,0.025818440227133,-0.9996666485105112,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.5012418134457756,-0.8653072543632061,2022.0,-0.6994583270516471,0.7146733860429608,2022.0,-0.0344216116227458,0.9974697208769655,640.0
Gaya,Wazirganj,15.0,15.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,150.0,4.0,1.0,,SoilApplied,2.0,15.0,,Broadcasting,15.0,35.0,,,Broadcasting,hand,600.0,machine,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.0430222330045305,-0.99907411510223,2022.0,0.1966728897935764,-0.973118337233262,2022.0,-0.4711595076738639,-0.8820480249558535,2022.0,-0.7116566222817751,0.5702422926917867,2022.0,-0.2051044998686192,0.9413173175128472,450.0
Nalanda,Rajgir,30.0,30.0,5.0,Manual_PuddledRandom,3.0,6.0,Boring,Electric,400.0,3.0,1.0,2.0,SoilApplied,2.0,12.0,,Broadcasting,2.0,25.0,,,Broadcasting,hand,1000.0,hand,21.0,10.0,plowed_in_soil,0.09090909090909,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3935902766564664,-0.980469160361632,2022.0,0.2802306751992158,-0.9599326896597444,2022.0,-0.3617137307297674,-0.8900275764346766,2022.0,-0.6994583270516471,0.7383263540031063,2022.0,-0.8996308696522434,0.5416278206559811,1605.0
Nalanda,Rajgir,9.0,9.0,5.0,Manual_PuddledRandom,2.0,1.0,Boring,Electric,400.0,2.0,,,Broadcasting,2.0,15.0,,Broadcasting,15.0,45.0,,,Broadcasting,hand,100.0,machine,26.0,10.0,plowed_in_soil,0.2222222222222222,True,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.0945367498171991,-0.9955213724144752,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.4711595076738639,-0.8900275764346766,2022.0,-0.9338372288229252,0.1585593851031347,2022.0,-0.9141279881853336,0.3253420847119795,150.0
Jamui,Jamui,20.0,20.0,4.0,Manual_PuddledRandom,2.0,6.0,Boring,Electric,,6.0,,,,2.0,10.0,10.0,Broadcasting,10.0,40.0,,,Broadcasting,hand,,machine,25.0,10.0,plowed_in_soil,0.18181818181818,True,False,True,True,True,True,False,False,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.2470221804809352,-0.9690098257244064,2022.0,0.1116590071216951,-0.993746580436178,2022.0,-0.3935902766564664,-0.9192859697186104,2022.0,-0.7116566222817751,0.7383263540031063,2022.0,-0.154308820664281,0.941317317512847,650.0
Vaishali,Mahua,5.0,5.0,4.0,Manual_PuddledRandom,1.0,4.0,Boring,Electric,150.0,2.0,4.0,,Broadcasting,2.0,4.0,4.0,Broadcasting,4.0,22.0,,,Broadcasting,hand,400.0,machine,29.0,10.0,plowed_in_soil,0.46875,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.1287481774525813,-0.99167731989929,2022.0,-0.4711595076738639,-0.8820480249558535,2022.0,-0.970063921851507,0.8695893893466109,2022.0,-0.970063921851507,0.9668478136052772,100.0
Nalanda,Rajgir,15.0,15.0,4.0,Manual_PuddledRandom,4.0,2.0,Boring,Electric,150.0,2.0,300.0,,Broadcasting,2.0,15.0,,Broadcasting,15.0,45.0,,,Broadcasting,hand,120.0,machine,30.0,10.0,plowed_in_soil,0.1111111111111111,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.0773864792334632,-0.9970011699250152,2022.0,-0.0430222330045303,-0.99907411510223,2022.0,-0.4711595076738639,-0.8820480249558535,2022.0,-0.6354323008901775,0.8140460935082175,2023.0,0.4635502709028509,0.9880226656636976,480.0
Jamui,Jamui,5.0,5.0,5.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,400.0,1.0,,,Broadcasting,2.0,20.0,,Broadcasting,5.0,45.0,,,Broadcasting,hand,600.0,hand,26.0,10.0,plowed_in_soil,0.3125,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3617137307297674,-0.9322892131745134,2022.0,0.0945367498171991,-0.9970011699250152,2022.0,-0.5160623910158526,-0.8565509959010037,2022.0,-0.9455963874271428,0.4520722039323037,2022.0,-0.9070138128026362,0.4054257283599973,500.0
Nalanda,Noorsarai,10.0,5.0,4.0,Manual_PuddledRandom,1.0,4.0,Boring,Electric,500.0,4.0,1.0,,SoilApplied,3.0,16.0,,Broadcasting,16.0,25.0,,,Broadcasting,hand,200.0,hand,21.0,10.0,plowed_in_soil,0.25,False,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.1457991969198751,-0.9893142039703664,2022.0,-0.4711595076738639,-0.8820480249558535,2022.0,-0.661634618242279,0.6387494220515268,2022.0,-0.3856634062436074,0.9291414114031744,410.0
Jamui,Jamui,25.0,25.0,4.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,400.0,2.0,3.0,,SoilApplied,3.0,6.0,6.0,Broadcasting,6.0,45.0,6.0,63.0,Broadcasting,hand,400.0,hand,30.0,10.0,plowed_in_soil,0.375,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.2303056702306119,-0.973118337233262,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.1457991969198744,-0.9893142039703664,2022.0,-0.2553532951161881,0.8695893893466109,2023.0,-0.5808002734538014,0.8140460935082175,486.0
Nalanda,Rajgir,9.0,9.0,6.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,300.0,2.0,3.0,,Broadcasting,2.0,4.0,4.0,Broadcasting,4.0,45.0,,,Broadcasting,hand,200.0,machine,25.0,10.0,plowed_in_soil,0.13636363636364,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,0.4711595076738638,-0.8820480249558535,2022.0,0.0430222330045305,-0.9996666485105112,2022.0,-0.4862727071086902,-0.828770087174504,2022.0,-0.6870527672236675,0.8140460935082175,2022.0,-0.7694148268839381,0.886070621534138,320.0
Nalanda,Rajgir,21.0,20.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,,,1.0,,SoilApplied,3.0,6.0,,SoilApplied,6.0,25.0,6.0,30.0,Broadcasting,hand,100.0,machine,29.0,10.0,plowed_in_soil,0.18181818181818,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,-0.1797665857255621,-0.986657932891657,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,-0.8214765533024145,0.6387494220515268,2022.0,-0.7469720876965551,0.726607524768565,400.0
Nalanda,Rajgir,30.0,30.0,4.0,Manual_PuddledRandom,4.0,,Rainfed,,,,,,SoilApplied,2.0,10.0,,Broadcasting,20.0,40.0,,,Broadcasting,hand,,machine,25.0,40.0,plowed_in_soil,0.22727272727273,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.1116590071216944,-0.993746580436178,2022.0,0.0945367498171991,-0.9955213724144752,2022.0,-0.3294084822245302,-0.9441875088341994,2022.0,-0.7236440382959123,0.5270777086423724,2023.0,0.4482293417404106,0.9750645322571944,350.0
Jamui,Jamui,20.0,20.0,6.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,400.0,2.0,,2.0,SoilApplied,2.0,8.0,8.0,Broadcasting,8.0,38.0,,,Broadcasting,hand,200.0,machine,26.0,10.0,plowed_in_soil,0.21875,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9497178427914316,2022.0,0.2470221804809355,-0.9690098257244062,2022.0,-0.4093559588156211,-0.9123747579707274,2022.0,-0.7694148268839381,0.7829801036770625,2023.0,-0.5667017562911184,0.5981809144059159,300.0
Nalanda,Rajgir,45.0,15.0,5.0,Manual_PuddledRandom,1.0,1.0,Boring,Electric,200.0,2.0,50.0,,SoilApplied,3.0,15.0,,Broadcasting,25.0,25.0,,60.0,Broadcasting,hand,250.0,hand,30.0,10.0,plowed_in_soil,0.375,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3131070409358267,-0.9497178427914316,2022.0,0.1116590071216951,-0.9955213724144752,2022.0,-0.4093559588156211,-0.9123747579707274,2022.0,-0.8214765533024145,0.5702422926917867,2023.0,0.8214765533024142,0.5702422926917867,1500.0
Jamui,Khaira,20.0,15.0,4.0,Manual_PuddledRandom,4.0,6.0,Boring,Electric,400.0,1.0,,,Broadcasting,2.0,10.0,,Broadcasting,10.0,9.0,10.0,60.0,Broadcasting,hand,,machine,24.0,10.0,plowed_in_soil,0.22727272727273,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3777079652039646,-0.9497178427914316,2022.0,0.2802306751992158,-0.9599326896597444,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,-0.9778483415056568,0.3253420847119795,2023.0,0.9383773917408642,0.3253420847119795,720.0
Nalanda,Rajgir,15.0,15.0,5.0,Manual_PuddledRandom,2.0,6.0,Boring,Electric,100.0,4.0,3.0,,Broadcasting,2.0,10.0,10.0,Broadcasting,20.0,26.0,,60.0,Broadcasting,hand,600.0,machine,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3131070409358267,-0.980469160361632,2022.0,0.5012418134457758,-0.8820480249558537,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,-0.8115390590073611,0.5416278206559811,2023.0,0.1202080448993527,0.9994074007397048,200.0
Jamui,Jamui,10.0,10.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,200.0,2.0,,1.0,SoilApplied,3.0,2.0,,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,1000.0,machine,24.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.2303056702306119,-0.973118337233262,2022.0,0.1116590071216951,-0.9837092937736096,2022.0,-0.3935902766564664,-0.973118337233262,2022.0,-0.7694148268839381,0.6254105729852457,2023.0,-0.154308820664281,0.935367949313148,250.0
Jamui,Khaira,20.0,25.0,5.0,Manual_PuddledRandom,2.0,,Canal,,,3.0,,,,3.0,10.0,,Broadcasting,15.0,25.0,,65.0,Broadcasting,hand,,machine,25.0,10.0,plowed_in_soil,0.45454545454545,True,False,True,False,True,False,True,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,0.025818440227133,-0.99907411510223,2022.0,-0.0430222330045303,-0.99907411510223,2022.0,-0.2303056702306119,-0.973118337233262,2022.0,-0.9813064702716092,0.1585593851031347,2023.0,0.1543088206642811,0.9927487224577402,680.0
Vaishali,Mahua,20.0,20.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,600.0,2.0,4.0,,SoilApplied,2.0,4.0,,Broadcasting,4.0,35.0,,,Broadcasting,hand,1100.0,machine,30.0,10.0,plowed_in_soil,0.18181818181818,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9123747579707274,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.3617137307297674,-0.9322892131745134,2022.0,-0.6486295610349818,0.9413173175128472,2022.0,-0.154308820664281,0.9523775757303972,1200.0
Nalanda,Rajgir,30.0,30.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,600.0,2.0,,,,2.0,5.0,,Broadcasting,5.0,20.0,,,Broadcasting,hand,600.0,hand,25.0,10.0,plowed_in_soil,0.25,True,False,True,True,False,False,True,False,True,False,True,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,0.1116590071216951,-0.993746580436178,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.3294084822245302,-0.973118337233262,2022.0,-0.8214765533024145,0.8695893893466109,2022.0,-0.3212696616923651,0.9668478136052772,500.0
Jamui,Jamui,15.0,15.0,5.0,Manual_PuddledRandom,2.0,2.0,Boring,Diesel,200.0,2.0,1.0,3.0,SoilApplied,3.0,4.0,4.0,Broadcasting,4.0,30.0,4.0,60.0,Broadcasting,hand,400.0,machine,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,0.3617137307297676,-0.9322892131745134,2022.0,0.2802306751992158,-0.9599326896597448,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,-0.7354170229639858,0.8429415373547832,2023.0,-0.0516196672232541,0.9623090774541488,345.0
Jamui,Jamui,13.0,13.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,200.0,3.0,,,SoilApplied,3.0,10.0,,SoilApplied,8.0,25.0,8.0,60.0,Broadcasting,hand,400.0,machine,25.0,10.0,plowed_in_soil,0.22727272727273,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.0602132773657927,-0.9981855344718586,2022.0,0.3617137307297676,-0.9322892131745132,2022.0,-0.5012418134457756,-0.8653072543632061,2022.0,-0.8498170915275277,0.5702422926917867,2023.0,-0.5808002734538014,0.8140460935082175,402.0
Nalanda,Rajgir,48.0,48.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,500.0,2.0,,,SoilApplied,2.0,15.0,15.0,Broadcasting,15.0,39.0,,,Broadcasting,hand,400.0,machine,26.0,10.0,plowed_in_soil,0.3125,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3456123126707333,-0.9441875088341994,2022.0,0.2802306751992158,-0.9549667548552552,2022.0,-0.3617137307297674,-0.9322892131745134,2022.0,-0.4937755501599774,0.6648553979642867,2022.0,-0.1202080448993527,0.9821256058680006,498.0
Vaishali,Mahua,40.0,40.0,6.0,Manual_PuddledRandom,1.0,5.0,Boring,Diesel,80.0,1.0,3.0,2.0,SoilApplied,3.0,10.0,,Broadcasting,10.0,30.0,,60.0,Broadcasting,hand,300.0,hand,28.0,10.0,plowed_in_soil,0.15625,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.060213277365793,-0.9981855344718586,2022.0,0.1116590071216951,-0.9970011699250152,2022.0,-0.2303056702306119,-0.973118337233262,2022.0,-0.8919813464595487,0.726607524768565,2023.0,0.9141279881853336,0.3253420847119795,650.0
Jamui,Jamui,30.0,30.0,4.0,Manual_PuddledRandom,4.0,2.0,Boring,Electric,150.0,3.0,3.0,,Broadcasting,1.0,,,Broadcasting,,,,,,hand,1200.0,machine,25.0,10.0,plowed_in_soil,0.18181818181818,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,,2022.0,0.3617137307297676,-0.9322892131745134,2022.0,0.2802306751992158,-0.9599326896597448,2022.0,-0.1457991969198744,-0.9893142039703664,2022.0,-0.6084768701151264,0.7829801036770625,2023.0,-0.7116566222817751,0.9880226656636976,740.0
Jamui,Jamui,25.0,25.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,300.0,2.0,,,,3.0,15.0,15.0,Broadcasting,15.0,15.0,15.0,45.0,Broadcasting,hand,600.0,hand,25.0,10.0,plowed_in_soil,0.18181818181818,False,False,True,False,True,False,False,False,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.1116590071216944,-0.993746580436178,2022.0,0.077386479233463,-0.9955213724144752,2022.0,-0.3456123126707333,-0.9646141756912436,2022.0,-0.5808002734538014,0.6387494220515268,2023.0,-0.2553532951161881,0.9226395488404876,1555.0
Gaya,Gurua,15.0,15.0,4.0,Manual_PuddledRandom,2.0,10.0,Boring,Diesel,150.0,2.0,,9.0,SoilApplied,3.0,10.0,,Broadcasting,10.0,45.0,10.0,65.0,Broadcasting,hand,100.0,machine,25.0,10.0,plowed_in_soil,0.15625,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.008606996888688,-0.9999629591162656,2022.0,0.1287481774525813,-0.9955213724144752,2022.0,-0.4093559588156211,-0.9123747579707274,2022.0,-0.8311706263658079,0.6387494220515268,2022.0,0.304921224656289,0.9821256058680006,405.0
Gaya,Wazirganj,5.0,5.0,4.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,50.0,2.0,5.0,,Broadcasting,1.0,4.0,4.0,Broadcasting,,,,,,hand,500.0,hand,25.0,10.0,plowed_in_soil,0.15625,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,,,,,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,-0.8406184056344783,0.6118864012687242,2022.0,-0.3856634062436074,0.9226395488404876,800.0
Jamui,Khaira,44.0,30.0,5.0,Manual_PuddledRandom,4.0,4.0,Boring,Electric,500.0,,4.0,,SoilApplied,2.0,18.0,18.0,Broadcasting,18.0,22.0,,,Broadcasting,hand,300.0,hand,25.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.0430222330045303,-0.9955213724144752,2022.0,0.1116590071216951,-0.993746580436178,2022.0,-0.3777079652039646,-0.9441875088341994,2022.0,-0.9455963874271428,0.5560174366570446,2022.0,-0.8996308696522434,0.3253420847119795,500.0
Vaishali,Mahua,5.0,5.0,4.0,Manual_PuddledRandom,3.0,3.0,Boring,Electric,300.0,2.0,,,,3.0,6.0,6.0,Broadcasting,4.0,45.0,2.0,60.0,Broadcasting,hand,150.0,machine,26.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,False,True,False,True,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.1116590071216944,-0.9970011699250152,2022.0,0.1116590071216951,-0.993746580436178,2022.0,-0.3935902766564664,-0.9383773917408642,2022.0,-0.8406184056344783,0.5416278206559811,2022.0,-0.780295851070776,0.8779600847008882,321.0
Nalanda,Rajgir,4.0,4.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,200.0,5.0,,,SoilApplied,2.0,4.0,,SoilApplied,4.0,45.0,,,Broadcasting,hand,200.0,machine,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.48627270710869,-0.865307254363206,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,-0.8115390590073611,0.6118864012687242,2022.0,0.255353295116187,0.9821256058680006,4.0
Jamui,Khaira,10.0,10.0,4.0,Manual_PuddledLine,2.0,3.0,Boring,Electric,120.0,1.0,,,SoilApplied,2.0,10.0,,Broadcasting,10.0,25.0,,,Broadcasting,hand,300.0,machine,30.0,10.0,plowed_in_soil,0.46875,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.4711595076738639,-0.8820480249558535,2022.0,0.0430222330045305,-0.9996666485105112,2022.0,-0.4093559588156211,-0.9383773917408642,2022.0,-0.7694148268839381,0.6387494220515268,2022.0,-0.9455963874271428,0.7383263540031063,800.0
Jamui,Jamui,20.0,20.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,50.0,5.0,5.0,,SoilApplied,1.0,13.0,13.0,Broadcasting,,,,,,hand,400.0,machine,28.0,10.0,plowed_in_soil,0.46875,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,,,,,2022.0,-0.1116590071216944,-0.993746580436178,2022.0,0.1116590071216951,-0.9955213724144752,2022.0,-0.455906693508459,-0.9441875088341994,2022.0,-0.4937755501599774,0.8695893893466109,2022.0,-0.1202080448993527,0.9927487224577402,300.0
Gaya,Gurua,35.0,35.0,4.0,Manual_PuddledRandom,2.0,1.0,Boring,Electric,125.0,2.0,5.0,,SoilApplied,2.0,5.0,,Broadcasting,5.0,25.0,,,Broadcasting,hand,600.0,hand,25.0,10.0,plowed_in_soil,0.15625,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3294084822245302,-0.92592477719385,2022.0,0.0945367498171991,-0.9996666485105112,2022.0,-0.5160623910158526,-0.8565509959010037,2022.0,-0.5667017562911184,0.8695893893466109,2023.0,0.4635502709028509,0.9750645322571944,800.0
Jamui,Jamui,20.0,10.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,500.0,2.0,5.0,,SoilApplied,3.0,,,Broadcasting,10.0,15.0,10.0,45.0,Broadcasting,hand,600.0,hand,30.0,10.0,plowed_in_soil,0.25,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.060213277365793,-0.9769384927771816,2022.0,0.48627270710869,-0.8738071036110808,2022.0,-0.4862727071086902,-0.8653072543632061,2022.0,-0.8406184056344783,0.7611042586607742,2022.0,-0.2719581575341052,0.9852201067560606,900.0
Nalanda,Rajgir,10.0,10.0,4.0,Manual_PuddledRandom,4.0,5.0,Boring,Electric,400.0,3.0,,,,2.0,20.0,20.0,Broadcasting,15.0,15.0,,,Broadcasting,hand,1000.0,hand,25.0,10.0,plowed_in_soil,0.5,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.0773864792334632,-0.993746580436178,2022.0,0.2303056702306122,-0.973118337233262,2022.0,-0.4405187843504952,-0.8475409228928312,2022.0,-0.6486295610349818,0.6387494220515268,2023.0,-0.1372787721132651,0.9668478136052772,100.0
