District,Block,CultLand,CropCultLand,CropTillageDepth,CropEstMethod,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_hand_rent,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,CropTillageDateYear,CropTillageDateDayOfYearSin,CropTillageDateDayOfYearCos,RcNursEstDateYear,RcNursEstDateDayOfYearSin,RcNursEstDateDayOfYearCos,SeedingSowingTransplantingYear,SeedingSowingTransplantingDayOfYearSin,SeedingSowingTransplantingDayOfYearCos,Harv_dateYear,Harv_dateDayOfYearSin,Harv_dateDayOfYearCos,Threshing_dateYear,Threshing_dateDayOfYearSin,Threshing_dateDayOfYearCos,Yield
Jamui,Jamui,5.0,5.0,3.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,300.0,1.0,,,,2.0,,,Broadcasting,2.0,35.0,,,Broadcasting,hand,100.0,machine,25.0,10.0,plowed_in_soil,0.13636363636364,False,False,True,False,True,False,True,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.1116590071216951,-0.9970011699250152,2022.0,-0.6287628145958345,-0.8475409228928312,2022.0,-0.5808002734538014,0.8140460935082175,2022.0,0.0344216116227457,0.9927487224577402,8.0
Nalanda,Rajgir,41.0,42.0,5.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,240.0,2.0,,,SoilApplied,3.0,6.0,,Broadcasting,6.0,26.0,6.0,60.0,Broadcasting,hand,600.0,machine,26.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.1116590071216944,-0.993746580436178,2022.0,0.1287481774525813,-0.9970011699250152,2022.0,-0.3777079652039646,-0.92592477719385,2022.0,-0.8013610881746769,0.6648553979642867,2022.0,0.1372787721132647,0.690173388242972,600.0
Nalanda,Rajgir,50.0,50.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,400.0,2.0,,,,3.0,30.0,30.0,Broadcasting,30.0,45.0,,,Broadcasting,hand,100.0,machine,25.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,True,True,True,True,False,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.3935902766564664,-0.92592477719385,2022.0,-0.0430222330045303,-0.99907411510223,2022.0,-0.455906693508459,-0.8900275764346766,2022.0,-0.9338372288229252,0.2595117970697994,2022.0,-0.8996308696522434,0.4054257283599973,305.0
Nalanda,Rajgir,30.0,30.0,4.0,Manual_PuddledRandom,3.0,3.0,Boring,Electric,400.0,2.0,,,Broadcasting,2.0,15.0,,Broadcasting,15.0,45.0,,,Broadcasting,hand,900.0,machine,23.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.1116590071216951,-0.993746580436178,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,-0.3456123126707333,-0.9441875088341994,2022.0,-0.8311706263658079,0.6387494220515268,2022.0,-0.7694148268839381,0.749826401204568,680.0
Nalanda,Rajgir,12.0,12.0,6.0,Manual_PuddledRandom,3.0,8.0,Boring,Electric,,,,,,2.0,10.0,30.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,90.0,machine,25.0,10.0,plowed_in_soil,0.3125,False,False,True,False,True,False,False,False,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.3294084822245302,-0.9383773917408642,2022.0,0.1797665857255624,-0.9837092937736096,2022.0,-0.1457991969198744,-0.9893142039703664,2022.0,-0.5086709438521042,0.726607524768565,2022.0,-0.1882267098432439,0.9711000518829505,250.0
Nalanda,Rajgir,40.0,40.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,400.0,4.0,1.0,,SoilApplied,2.0,,,Broadcasting,40.0,40.0,,,Broadcasting,hand,900.0,machine,28.0,10.0,plowed_in_soil,0.22727272727273,True,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.008606996888688,-0.9999629591162656,2022.0,0.2303056702306122,-0.973118337233262,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,-0.6486295610349818,0.7935716089521472,2022.0,-0.1372787721132651,0.935367949313148,2000.0
Gaya,Gurua,2.0,2.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Diesel,150.0,1.0,1.0,,SoilApplied,3.0,5.0,,Broadcasting,5.0,25.0,5.0,65.0,Broadcasting,hand,500.0,hand,23.0,10.0,plowed_in_soil,0.2962962962963,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.0945367498171991,-0.9970011699250152,2022.0,0.2303056702306122,-0.973118337233262,2022.0,-0.3294084822245302,-0.9646141756912436,2022.0,-0.8013610881746769,0.6648553979642867,2022.0,-0.9141279881853336,0.4825077417612176,480.0
Gaya,Wazirganj,25.0,25.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,250.0,2.0,1.0,,Broadcasting,3.0,4.0,8.0,Broadcasting,8.0,23.0,,,Broadcasting,hand,400.0,machine,30.0,10.0,plowed_in_soil,0.3125,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.1457991969198744,-0.9866579328916572,2022.0,0.1797665857255624,-0.9837092937736096,2022.0,-0.3456123126707333,-0.9123747579707274,2022.0,-0.8214765533024145,0.6254105729852457,2023.0,0.5667017562911184,0.3253420847119795,300.0
Vaishali,Mahua,30.0,30.0,5.0,Manual_PuddledRandom,1.0,5.0,Boring,Electric,200.0,4.0,1.0,,Broadcasting,2.0,2.0,,Broadcasting,2.0,45.0,,,Broadcasting,hand,400.0,machine,30.0,10.0,plowed_in_soil,0.1851851851851852,False,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.1797665857255621,-0.9866579328916572,2022.0,-0.9455963874271428,0.3253420847119795,2022.0,-0.8919813464595487,0.4366512319560638,832.0
Gaya,Gurua,10.0,10.0,5.0,Manual_PuddledRandom,2.0,6.0,Boring,Electric,300.0,2.0,,6.0,Broadcasting,3.0,5.0,,Broadcasting,5.0,30.0,,,Broadcasting,hand,600.0,machine,30.0,10.0,plowed_in_soil,0.46875,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3131070409358267,-0.9497178427914316,2022.0,0.2303056702306122,-0.9383773917408642,2022.0,-0.4711595076738639,-0.8820480249558535,2022.0,-0.9455963874271428,0.935367949313148,2022.0,-0.2884824328806098,0.9998518392091162,600.0
Jamui,Khaira,20.0,20.0,3.0,Manual_PuddledRandom,2.0,5.0,Boring,Diesel,600.0,2.0,,,SoilApplied,2.0,10.0,10.0,SoilApplied,10.0,30.0,,,Broadcasting,hand,120.0,hand,30.0,10.0,plowed_in_soil,0.1875,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3294084822245302,-0.9441875088341994,2022.0,-0.0430222330045303,-0.99907411510223,2022.0,-0.4405187843504952,-0.8900275764346766,2022.0,-0.6486295610349818,0.7383263540031063,2022.0,-0.2051044998686192,0.9787400799669153,320.0
Jamui,Khaira,10.0,10.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Diesel,200.0,1.0,4.0,,SoilApplied,2.0,8.0,10.0,Broadcasting,8.0,25.0,,,Broadcasting,hand,120.0,machine,30.0,10.0,plowed_in_soil,0.3125,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,0.2802306751992158,-0.9322892131745134,2022.0,0.1116590071216951,-0.9970011699250152,2022.0,-0.1287481774525806,-0.99167731989929,2022.0,-0.594726686960764,0.8609610158889945,2023.0,0.288482432880609,0.935367949313148,540.0
Jamui,Khaira,25.0,25.0,4.0,Manual_PuddledRandom,3.0,,,,,,4.0,,SoilApplied,2.0,,15.0,Broadcasting,15.0,15.0,,,Broadcasting,hand,120.0,machine,29.0,10.0,plowed_in_soil,0.18181818181818,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3935902766564664,-0.9192859697186104,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.455906693508459,-0.9123747579707274,2022.0,-0.5086709438521042,0.6387494220515268,2022.0,-0.7116566222817751,0.7025274741691566,880.0
Gaya,Gurua,10.0,10.0,4.0,Manual_PuddledRandom,4.0,3.0,Boring,Electric,300.0,3.0,,,,3.0,15.0,,Broadcasting,15.0,25.0,15.0,60.0,Broadcasting,hand,250.0,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,False,True,True,False,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9497178427914316,2022.0,0.48627270710869,-0.865307254363206,2022.0,-0.5160623910158526,-0.8565509959010037,2022.0,-0.7694148268839381,0.6387494220515268,2022.0,-0.4171936026123169,0.6387494220515268,1200.0
Nalanda,Rajgir,40.0,40.0,4.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,,2.0,5.0,,Broadcasting,2.0,10.0,10.0,Broadcasting,10.0,15.0,,,Broadcasting,hand,400.0,machine,30.0,10.0,plowed_in_soil,0.1875,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.1116590071216944,-0.993746580436178,2022.0,0.2135209154397961,-0.9322892131745132,2022.0,-0.2303056702306119,-0.9123747579707274,2022.0,-0.4014879892059737,0.6387494220515268,2022.0,-0.1372787721132651,0.9322892131745132,100.0
Nalanda,Rajgir,40.0,40.0,4.0,Manual_PuddledRandom,4.0,6.0,Boring,Electric,800.0,6.0,,,,2.0,20.0,20.0,Broadcasting,20.0,20.0,,,Broadcasting,hand,400.0,hand,30.0,10.0,plowed_in_soil,0.3125,False,False,True,False,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.1116590071216944,-0.9955213724144752,2022.0,0.48627270710869,-0.8738071036110808,2022.0,-0.0945367498171993,-0.99167731989929,2022.0,-0.594726686960764,0.7611042586607742,2022.0,-0.154308820664281,0.9668478136052772,450.0
Nalanda,Rajgir,25.0,25.0,4.0,Manual_PuddledRandom,4.0,8.0,Boring,Electric,400.0,2.0,1.0,,SoilApplied,2.0,8.0,8.0,Broadcasting,8.0,8.0,,,Broadcasting,hand,560.0,machine,25.0,10.0,plowed_in_soil,0.46875,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,0.48627270710869,-0.8738071036110808,2022.0,-0.3935902766564664,-0.9383773917408642,2022.0,-0.8406184056344783,0.8520775211013093,2022.0,-0.4937755501599774,0.9880226656636976,760.0
Jamui,Khaira,10.0,10.0,4.0,Manual_PuddledRandom,2.0,2.0,Boring,Electric,200.0,2.0,3.0,,Broadcasting,2.0,20.0,,Broadcasting,23.0,22.0,,,Broadcasting,hand,90.0,machine,23.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,0.2303056702306122,-0.973118337233262,2022.0,-0.5160623910158526,-0.7554933140726804,2022.0,-0.6486295610349818,0.6254105729852457,2022.0,-0.2553532951161881,0.9668478136052772,10.0
Vaishali,Chehrakala,20.0,20.0,6.0,Manual_PuddledRandom,4.0,4.0,Boring,Electric,200.0,1.0,,,Broadcasting,2.0,15.0,,Broadcasting,20.0,25.0,,,Broadcasting,hand,800.0,hand,30.0,10.0,plowed_in_soil,0.125,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.3131070409358269,-0.9497178427914316,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.5160623910158526,-0.8565509959010037,2022.0,-0.7116566222817751,0.4975132889071803,2022.0,-0.1372787721132651,0.9927487224577402,760.0
Vaishali,Mahua,30.0,30.0,4.0,Manual_PuddledRandom,1.0,6.0,Boring,Diesel,300.0,2.0,1.0,,SoilApplied,2.0,,,Broadcasting,10.0,35.0,,,Broadcasting,hand,180.0,machine,25.0,10.0,plowed_in_soil,0.25,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3935902766564664,-0.9123747579707274,2022.0,0.2303056702306122,-0.9441875088341992,2022.0,-0.5595892624101763,-0.8653072543632061,2022.0,-0.8840675099433637,0.3253420847119795,2022.0,-0.9141279881853336,0.3253420847119795,200.0
Jamui,Jamui,8.0,8.0,4.0,Manual_PuddledRandom,1.0,2.0,Boring,Electric,200.0,3.0,,1.0,SoilApplied,2.0,,12.0,Broadcasting,12.0,45.0,,,Broadcasting,hand,300.0,hand,27.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2022.0,-0.4250003399695539,-0.9051931898913976,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.455906693508459,-0.8900275764346766,2022.0,-0.7909456567567774,0.690173388242972,2022.0,-0.8498170915275277,0.6387494220515268,1000.0
Gaya,Wazirganj,22.0,22.0,8.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,400.0,4.0,,,,2.0,10.0,,Broadcasting,10.0,23.0,,,Broadcasting,hand,400.0,machine,25.0,10.0,plowed_in_soil,0.15625,True,False,True,False,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,-0.3131070409358267,-0.9497178427914316,2022.0,0.2303056702306122,-0.973118337233262,2022.0,-0.4862727071086902,-0.7666588193001592,2022.0,-0.7694148268839381,0.6387494220515268,2022.0,-0.7694148268839381,0.7694148268839381,420.0
Jamui,Jamui,7.0,7.0,4.0,Manual_PuddledRandom,3.0,3.0,Boring,Diesel,1000.0,2.0,,,SoilApplied,2.0,12.0,8.0,Broadcasting,8.0,45.0,,,Broadcasting,hand,500.0,machine,25.0,10.0,plowed_in_soil,0.15625,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,0.3294084822245304,-0.9441875088341994,2022.0,-0.4405187843504952,-0.8977433935342336,2022.0,-0.8406184056344783,0.7829801036770625,2023.0,0.3536761221763716,0.9880226656636976,400.0
Nalanda,Rajgir,30.0,30.0,6.0,Manual_PuddledRandom,1.0,600.0,Boring,Electric,300.0,3.0,,,Broadcasting,2.0,15.0,,Broadcasting,15.0,45.0,,,Broadcasting,hand,600.0,machine,25.0,10.0,plowed_in_soil,0.3125,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.2303056702306119,-0.9192859697186104,2022.0,0.1457991969198751,-0.9837092937736096,2022.0,-0.455906693508459,-0.8900275764346766,2022.0,-0.7116566222817751,0.8039279618328208,2022.0,-0.2219215130041667,0.9905324521322229,350.0
Nalanda,Rajgir,12.0,8.0,4.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,400.0,3.0,,,SoilApplied,2.0,4.0,4.0,Broadcasting,4.0,25.0,,,Broadcasting,hand,300.0,machine,30.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,0.1457991969198751,-0.9837092937736098,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.1797665857255621,-0.9837092937736098,2022.0,-0.5808002734538014,0.8429415373547832,2023.0,-0.0344216116227458,0.9905324521322229,4.0
Nalanda,Rajgir,19.0,18.0,4.0,Manual_PuddledRandom,2.0,4.0,Boring,Electric,200.0,1.0,,,SoilApplied,2.0,12.0,,SoilApplied,12.0,23.0,,,Broadcasting,hand,120.0,hand,30.0,10.0,plowed_in_soil,0.25,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.1116590071216951,-0.993746580436178,2022.0,0.3294084822245304,-0.980469160361632,2022.0,-0.3935902766564664,-0.9192859697186104,2022.0,-0.7694148268839381,0.726607524768565,2022.0,-0.154308820664281,0.9880226656636976,80.0
Jamui,Jamui,20.0,20.0,5.0,Manual_PuddledRandom,1.0,6.0,Boring,Electric,400.0,2.0,3.0,,Broadcasting,3.0,10.0,,Broadcasting,10.0,30.0,10.0,45.0,Broadcasting,hand,600.0,machine,30.0,10.0,plowed_in_soil,0.1875,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.3456123126707335,-0.9383773917408642,2022.0,0.1116590071216951,-0.9955213724144752,2022.0,-0.4093559588156211,-0.9123747579707274,2022.0,-0.5808002734538014,0.8140460935082175,2023.0,-0.3536761221763721,0.4054257283599973,320.0
Gaya,Gurua,10.0,10.0,4.0,Manual_PuddledRandom,2.0,5.0,Boring,Electric,350.0,2.0,,,,2.0,20.0,,Broadcasting,20.0,28.0,,,Broadcasting,hand,300.0,machine,24.0,10.0,plowed_in_soil,0.375,False,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,-0.1287481774525806,-0.993746580436178,2022.0,-0.0602132773657927,-0.9981855344718586,2022.0,-0.5307300481619331,-0.8900275764346766,2022.0,-0.6744436188329457,0.6118864012687242,2022.0,-0.1372787721132651,0.9905324521322229,240.0
Vaishali,Mahua,10.0,10.0,4.0,Manual_PuddledRandom,3.0,4.0,Boring,Electric,400.0,2.0,,,SoilApplied,2.0,10.0,10.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,400.0,machine,28.0,10.0,plowed_in_soil,0.3125,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.3617137307297674,-0.9322892131745132,2022.0,0.1287481774525813,-0.993746580436178,2022.0,-0.455906693508459,-0.8820480249558535,2022.0,-0.8214765533024145,0.6387494220515268,2022.0,-0.7583058084785625,0.8140460935082175,4.0
Nalanda,Rajgir,10.0,10.0,4.0,Manual_PuddledRandom,1.0,4.0,Boring,Electric,400.0,4.0,1.0,,Broadcasting,2.0,6.0,,Broadcasting,6.0,25.0,,,Broadcasting,hand,120.0,machine,26.0,10.0,plowed_in_soil,0.375,False,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3617137307297674,-0.9322892131745134,2022.0,-0.2303056702306119,-0.980469160361632,2022.0,-0.3935902766564664,-0.92592477719385,2022.0,-0.8406184056344783,0.3253420847119795,2022.0,-0.2553532951161881,0.935367949313148,400.0
Jamui,Khaira,20.0,10.0,4.0,Manual_PuddledRandom,1.0,4.0,Boring,Electric,,4.0,1.0,1.0,Broadcasting,2.0,10.0,,Broadcasting,10.0,15.0,,,Broadcasting,hand,600.0,machine,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3456123126707333,-0.9646141756912436,2022.0,0.0430222330045305,-0.99907411510223,2022.0,-0.4093559588156211,-0.9383773917408642,2022.0,-0.154308820664281,0.7383263540031063,2022.0,-0.2553532951161881,0.9668478136052772,800.0
Jamui,Khaira,20.0,15.0,3.0,Manual_PuddledRandom,1.0,,,,,5.0,5.0,,Broadcasting,1.0,15.0,20.0,Broadcasting,15.0,15.0,,,Broadcasting,hand,1500.0,hand,26.0,10.0,plowed_in_soil,0.45454545454545,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.2303056702306119,-0.9123747579707274,2022.0,0.060213277365793,-0.9981855344718586,2022.0,-0.1287481774525806,-0.993746580436178,2022.0,-0.8115390590073611,0.6254105729852457,2022.0,-0.1882267098432439,0.9880226656636976,900.0
Nalanda,Rajgir,8.0,8.0,3.0,Manual_PuddledRandom,4.0,4.0,Boring,Electric,450.0,3.0,,,,2.0,6.0,,Broadcasting,14.0,23.0,,,Broadcasting,hand,250.0,machine,25.0,10.0,plowed_in_soil,0.0454545454545454,False,False,True,False,True,False,False,False,False,False,False,True,,,,,,False,False,False,False,False,False,False,False,True,2022.0,0.1116590071216951,-0.9955213724144752,2022.0,0.2303056702306122,-0.980469160361632,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,-0.8214765533024145,0.5702422926917867,2023.0,-0.7694148268839381,0.893918596519257,800.0
Gaya,Gurua,25.0,25.0,4.0,Manual_PuddledRandom,2.0,,,,,2.0,,,SoilApplied,2.0,20.0,,Broadcasting,10.0,45.0,,,Broadcasting,hand,120.0,hand,25.0,10.0,plowed_in_soil,0.25,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3294084822245302,-0.9192859697186104,2022.0,0.2135209154397961,-0.9769384927771816,2022.0,-0.3456123126707333,-0.9383773917408642,2022.0,-0.970063921851507,0.2428497220959358,2022.0,-0.8996308696522434,0.4054257283599973,265.0
Nalanda,Rajgir,20.0,20.0,3.0,Manual_PuddledRandom,1.0,6.0,Boring,Electric,240.0,3.0,4.0,,SoilApplied,2.0,10.0,,Broadcasting,20.0,35.0,,,Broadcasting,hand,400.0,machine,30.0,10.0,plowed_in_soil,0.46875,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.4093559588156211,-0.9383773917408642,2022.0,0.1457991969198751,-0.9893142039703664,2022.0,-0.5307300481619331,-0.8653072543632061,2022.0,-0.4937755501599774,0.8695893893466109,2022.0,-0.8115390590073611,0.9787400799669153,405.0
Jamui,Jamui,10.0,10.0,4.0,Manual_PuddledRandom,4.0,5.0,Boring,Electric,600.0,5.0,,,,2.0,15.0,10.0,Broadcasting,10.0,26.0,,,Broadcasting,hand,100.0,machine,24.0,10.0,plowed_in_soil,0.375,True,False,True,False,True,False,True,False,True,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,2022.0,-0.4093559588156211,-0.973118337233262,2022.0,0.0086069968886886,-0.9999629591162656,2022.0,-0.6932812268869771,-0.92592477719385,2022.0,-0.8214765533024145,0.8695893893466109,2023.0,-0.5667017562911184,0.8140460935082175,340.0
Gaya,Gurua,5.0,5.0,4.0,Manual_PuddledRandom,4.0,2.0,Boring,Electric,200.0,1.0,1.0,,Broadcasting,2.0,10.0,10.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,200.0,hand,30.0,10.0,plowed_in_soil,0.46875,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,0.3456123126707335,-0.8738071036110807,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.4250003399695539,-0.9051931898913976,2022.0,-0.7583058084785625,0.8140460935082175,2022.0,-0.2553532951161881,0.9821256058680006,2125.0
Vaishali,Mahua,10.0,10.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Diesel,300.0,1.0,,1.0,SoilApplied,3.0,10.0,,Broadcasting,10.0,30.0,10.0,60.0,Broadcasting,hand,400.0,hand,30.0,10.0,plowed_in_soil,0.15625,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2022.0,-0.4711595076738639,-0.8820480249558535,2022.0,0.025818440227133,-0.9996666485105112,2022.0,-0.5012418134457756,-0.8653072543632061,2022.0,-0.7694148268839381,0.6387494220515268,2022.0,-0.7694148268839381,0.7695893893466109,300.0
Jamui,Khaira,22.0,22.0,4.0,Manual_PuddledRandom,1.0,6.0,Boring,Electric,300.0,3.0,,,SoilApplied,3.0,14.0,14.0,Broadcasting,14.0,30.0,14.0,60.0,Broadcasting,hand,1200.0,machine,29.0,10.0,plowed_in_soil,0.29125,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3777079652039646,-0.92592477719385,2022.0,0.2303056702306122,-0.938377391740864,2022.0,-0.3777079652039646,-0.980469160361632,2022.0,-0.9455963874271428,0.5416278206559811,2023.0,0.7236440382959123,0.9905324521322229,2100.0
Vaishali,Mahua,25.0,15.0,5.0,,,3.0,Boring,Electric,,3.0,,,,2.0,2.0,4.0,Broadcasting,8.0,15.0,,,Broadcasting,machine,,hand,26.0,40.0,plowed_in_soil,0.3125,False,False,True,False,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,True,2022.0,-0.4711595076738639,-0.8820480249558535,,,,2022.0,-0.2802306751992161,-0.9599326896597444,2022.0,-0.7583058084785625,0.6648553979642867,2022.0,-0.7694148268839381,0.8429415373547832,225.0
Nalanda,Rajgir,5.0,5.0,4.0,Manual_PuddledRandom,2.0,3.0,Boring,Electric,320.0,2.0,3.0,,SoilApplied,2.0,10.0,,Broadcasting,10.0,25.0,,,Broadcasting,hand,300.0,hand,25.0,10.0,plowed_in_soil,0.3703703703703703,False,False,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,0.0945367498171991,-0.9996666485105112,2022.0,0.48627270710869,-0.8738071036110808,2022.0,-0.3617137307297674,-0.9322892131745134,2022.0,-0.780295851070776,0.8039279618328208,2022.0,-0.7116566222817751,0.7025274741691566,400.0
Nalanda,Rajgir,10.0,10.0,4.0,Manual_PuddledRandom,2.0,1.0,Boring,Electric,,1.0,,1.0,SoilApplied,2.0,3.0,,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,100.0,machine,28.0,10.0,plowed_in_soil,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2022.0,-0.3935902766564664,-0.9192859697186104,2022.0,-0.1287481774525806,-0.9970011699250152,2022.0,-0.6807734094770159,-0.8565509959010037,2022.0,-0.970063921851507,0.6118864012687242,2022.0,-0.2051044998686192,0.9015016841318838,900.0
