District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea
Vaishali,Mahua,10.0,5.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,2.0,Boring,Diesel,400.0,1.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-21,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,1.0,Boring,Diesel,200.0,1.0,,1.0,Broadcasting,3.0,1.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-19,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-16,2022-07-18,2.0,1.0,Boring,Diesel,200.0,1.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-13,400.0,2022-10-25,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,3.0,Boring,Diesel,600.0,2.0,,1.0,Broadcasting,3.0,2.0,,Broadcasting,6.0,25.0,6.0,45.0,Broadcasting,hand,2022-10-15,600.0,2022-10-23,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,6.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,8.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,2.0,,Broadcasting,4.0,25.0,4.0,60.0,Broadcasting,hand,2022-10-22,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-15,2022-07-18,2.0,1.0,Boring,Diesel,200.0,1.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-17,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-12,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-15,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-15,2022-07-18,2.0,2.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-22,400.0,2022-10-29,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-14,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,5.0,2.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,1.0,,Broadcasting,4.0,25.0,4.0,60.0,Broadcasting,hand,2022-10-16,400.0,2022-10-28,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,2.0,Boring,Diesel,400.0,2.0,,,,3.0,8.0,,Broadcasting,8.0,25.0,8.0,45.0,Broadcasting,hand,2022-10-15,800.0,2022-10-20,hand,30.0,10.0,plowed_in_soil,0.1818181818181818,8.0,True,False,True,False,True,True,True,True,True,True,False,True,,,,,,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,3.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-10,400.0,2022-10-26,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,18.0,9.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,1.0,Boring,Diesel,200.0,1.0,,1.0,Broadcasting,3.0,2.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-19,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-07-04,5.0,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,1.0,Boring,Diesel,200.0,1.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-16,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,150.0,Boring,Diesel,300.0,2.0,,1.0,Broadcasting,3.0,3.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-16,400.0,2022-10-26,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,2.0,2.0,2022-06-08,4.0,Manual_PuddledRandom,2022-07-10,2022-08-05,2.0,1.0,Boring,Electric,150.0,2.0,,1.0,SoilApplied,3.0,6.0,,Broadcasting,6.0,25.0,4.0,45.0,Broadcasting,hand,2022-11-05,400.0,2022-11-15,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,20.0,20.0,2022-07-04,4.0,Manual_PuddledRandom,2022-07-12,2022-08-02,4.0,8.0,Boring,Electric,3000.0,1.0,4.0,,Broadcasting,2.0,10.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-11-24,300.0,2023-01-25,machine,27.0,10.0,plowed_in_soil,0.3636363636363636,4800.0,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Vaishali,Mahua,20.0,10.0,2022-06-08,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,1.0,Boring,Diesel,200.0,1.0,,1.0,Broadcasting,3.0,2.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-20,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,15.0,5.0,2022-06-09,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,2.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-15,400.0,2022-10-28,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,10.0,2022-06-06,5.0,Manual_PuddledRandom,2022-06-12,2022-07-18,2.0,2.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,1.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-15,400.0,2022-10-22,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,22.0,22.0,2022-06-25,3.0,Manual_PuddledRandom,2022-07-10,2022-08-02,4.0,3.0,Boring,Electric,3000.0,1.0,4.0,,Broadcasting,2.0,10.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-12-29,300.0,2023-01-20,machine,26.0,10.0,plowed_in_soil,0.2727272727272727,4780.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Vaishali,Mahua,10.0,9.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-12,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,2.0,,Broadcasting,4.0,25.0,4.0,60.0,Broadcasting,hand,2022-10-15,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,5.0,2022-06-12,5.0,Manual_PuddledLine,2022-06-14,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,2.0,,Broadcasting,4.0,25.0,4.0,60.0,Broadcasting,hand,2022-10-16,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,25.0,20.0,2022-07-08,4.0,Manual_PuddledRandom,2022-07-03,2022-08-02,4.0,10.0,Boring,Electric,2000.0,1.0,8.0,,Broadcasting,2.0,15.0,15.0,Broadcasting,7.0,7.0,,,Broadcasting,hand,2022-11-17,300.0,2023-01-10,machine,26.0,10.0,plowed_in_soil,0.4545454545454545,8000.0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-17,2022-07-18,2.0,2.0,Boring,Diesel,200.0,1.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-16,400.0,2022-10-25,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,9.0,2022-06-08,5.0,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,60.0,Broadcasting,hand,2022-10-14,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-10,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,2.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-13,400.0,2022-10-25,hand,30.0,10.0,plowed_in_soil,0.09090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,8.0,8.0,2022-07-22,2.0,Manual_PuddledRandom,2022-07-02,2022-08-02,4.0,3.0,Boring,Electric,300.0,1.0,4.0,,Broadcasting,2.0,9.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-11-18,400.0,2023-02-19,machine,27.0,10.0,plowed_in_soil,0.1818181818181818,4000.0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Vaishali,Mahua,10.0,10.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,6.0,25.0,6.0,60.0,Broadcasting,hand,2022-10-22,600.0,2022-10-29,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,6.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,6.0,4.0,2022-06-06,5.0,Manual_PuddledRandom,2022-06-08,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-15,400.0,2022-10-28,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,10.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,3.0,Boring,Diesel,600.0,2.0,,2.0,Broadcasting,3.0,6.0,,Broadcasting,10.0,25.0,10.0,45.0,Broadcasting,hand,2022-10-19,1000.0,2022-10-29,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,10.0,False,False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-07-04,5.0,Manual_PuddledRandom,2022-06-16,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,,,Broadcasting,4.0,25.0,4.0,60.0,Broadcasting,hand,2022-10-16,400.0,2022-10-28,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,2.0,Boring,Diesel,400.0,1.0,,1.0,Broadcasting,3.0,1.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-15,400.0,2022-10-25,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,10.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,3.0,Boring,Diesel,600.0,2.0,,2.0,Broadcasting,3.0,6.0,,Broadcasting,10.0,25.0,10.0,45.0,Broadcasting,hand,2022-10-17,1000.0,2022-10-28,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,10.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,9.0,2022-06-09,5.0,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,2.0,Boring,Diesel,500.0,2.0,,1.0,Broadcasting,3.0,6.0,,Broadcasting,6.0,25.0,6.0,60.0,Broadcasting,hand,2022-10-22,600.0,2022-10-29,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,6.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Vaishali,Mahua,15.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-12,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-22,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,10.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,450.0,Boring,Diesel,900.0,1.0,,1.0,Broadcasting,3.0,1.0,,Broadcasting,6.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-20,400.0,2022-10-28,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,6.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,10.0,2022-07-07,5.0,Manual_PuddledRandom,2022-07-13,2022-07-18,2.0,3.0,Boring,Diesel,600.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-15,400.0,2022-10-26,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,6.0,6.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,1.0,Boring,Diesel,200.0,1.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-15,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.09090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,15.0,5.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,2.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-20,400.0,2022-10-28,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,40.0,40.0,2022-07-23,3.0,Manual_PuddledRandom,2022-06-28,2022-07-26,4.0,,,,,11.0,,,,1.0,40.0,30.0,Broadcasting,,,,,,hand,2022-11-20,100.0,2023-01-07,machine,26.0,10.0,plowed_in_soil,0.9090909090909092,58.0,False,False,True,False,True,False,False,True,True,False,True,True,,,,,,False,False,False,False,True,,,,
Vaishali,Mahua,15.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,2.0,Boring,Diesel,400.0,2.0,,1.0,Broadcasting,3.0,3.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-20,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,10.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,2.0,Boring,Diesel,400.0,1.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,6.0,25.0,6.0,60.0,Broadcasting,hand,2022-10-14,600.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,6.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,10.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,3.0,Boring,Diesel,600.0,2.0,,1.0,Broadcasting,3.0,2.0,,Broadcasting,10.0,25.0,10.0,45.0,Broadcasting,hand,2022-10-15,1000.0,2022-10-26,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,10.0,True,False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,30.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-15,400.0,2022-10-28,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,2.0,Boring,Diesel,200.0,1.0,,1.0,Broadcasting,3.0,2.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-16,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,15.0,8.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-12,2022-07-18,2.0,150.0,Boring,Electric,300.0,1.0,,1.0,Broadcasting,3.0,2.0,,Broadcasting,4.0,25.0,4.0,60.0,Broadcasting,hand,2022-10-16,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,10.0,2022-06-07,5.0,Manual_PuddledRandom,2022-06-09,2022-07-18,2.0,3.0,Boring,Diesel,600.0,2.0,,2.0,Broadcasting,3.0,3.0,,Broadcasting,10.0,25.0,8.0,45.0,Broadcasting,hand,2022-10-15,800.0,2022-10-28,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,8.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-07-08,5.0,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,6.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-21,600.0,2022-10-26,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,6.0,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-09,5.0,Manual_PuddledRandom,2022-06-10,2022-07-18,2.0,350.0,Boring,Diesel,700.0,2.0,,1.0,Broadcasting,3.0,,,Broadcasting,8.0,25.0,8.0,60.0,Broadcasting,hand,2022-10-20,800.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.1818181818181818,8.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-15,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-19,400.0,2022-11-23,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,10.0,2022-06-11,5.0,Manual_PuddledRandom,2022-06-15,2022-07-18,2.0,4.0,Boring,Diesel,800.0,2.0,,1.0,Broadcasting,3.0,6.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-21,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.1818181818181818,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,2.0,,Broadcasting,3.0,3.0,,Broadcasting,4.0,25.0,,45.0,Broadcasting,hand,2022-10-14,400.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-13,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-17,400.0,2022-10-29,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-07,5.0,Manual_PuddledRandom,2022-06-08,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,1.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-14,400.0,2022-10-26,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,5.0,2022-06-07,5.0,Manual_PuddledRandom,2022-06-12,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3.0,4.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-21,400.0,2022-10-29,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,4.0,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
